,glycan,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
22683,Glc(b1-3)[Glc(b1-4)][Glc(b1-6)]Glc(a1-5)Kdo,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22684,Glc(b1-4)[Glc(b1-6)]Glc(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcN4P(b1-6)GlcN1P,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/23720461/
22685,GlcN2Lau3Lau4P(b1-6)GlcN1PPEtN2Lau3Lau,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/23475908/
22686,GlcN4PP(b1-6)GlcN,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22687,GlcNAc(a1-2)Glc(b1-4)[Glc(a1-2)Glc(b1-6)][Glc(b1-3)]Glc(a1-5)Kdo,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://academic.oup.com/femsre/article/42/3/388/4935162
22688,GlcNAc(a1-2)Glc(b1-4)[Glc(b1-3)][Glc(b1-6)]Glc(a1-5)Kdo,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22689,Kdo(?2-?)[Glc(b1-3)[Gal(a1-4)Gal(b1-4)GlcNAc(a1-2)Glc(b1-4)][Gal(a1-4)Gal(b1-4)Glc(a1-2)Glc(b1-6)]Glc(a1-5)]Kdo,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22690,Kdo(?2-?)[Glc(b1-3)[Gal(b1-4)GlcNAc(a1-2)Glc(b1-4)][Gal(a1-4)Gal(b1-4)Glc(a1-2)Glc(b1-6)]Glc(a1-5)]Kdo,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22691,Kdo(?2-?)[Glc(b1-3)[Gal(b1-4)GlcNAc(a1-2)Glc(b1-4)][Glc(a1-2)Glc(b1-6)]Glc(a1-5)]Kdo,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22692,Kdo(?2-?)[Glc(b1-3)[GlcNAc(a1-2)Glc(b1-4)][Glc(a1-2)Glc(b1-6)]Glc(a1-5)]Kdo,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22693,Kdo(a2-4)Kdo,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22694,Kdo(a2-4)Kdo(a2-6)GlcN(b1-6)GlcN-ol,Moraxella_catarrhalis,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22695,GalNAc(b1-5)Kdo(b2-3)GalNAc,Moraxella_nonliquefaciens,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22696,KdoOAc(b2-3)GalNAc(b1-5)KdoOAc,Moraxella_nonliquefaciens,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22697,Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac,Moraxella_nonliquefaciens,Moraxella,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/23746650/
22698,Gal(b1-4)Xyl(b1-6)Glc(a1-4)Glc(a1-4)Gal,Morchella_conica,Morchella,Morchellaceae,Pezizales,Pezizomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/30551572/
22699,Glc(a1-6)[Man(a1-4)Glc(a1-4)]Glc(a1-3)Man(b1-6)Glc,Morchella_conica,Morchella,Morchellaceae,Pezizales,Pezizomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/30551572/
22700,Rha(a1-6)Glc,Morchella_esculenta,Morchella,Morchellaceae,Pezizales,Pezizomycetes,Ascomycota,Fungi,Eukarya,https://link.springer.com/article/10.1007/s11694-019-00099-3
22701,[Glc(a1-6)]Glc(a1-4)Glc(a1-4)[Glc(a1-4)Glc(a1-6)Man(b1-6)]Glc(a1-6)Gal(a1-6)Gal(a1-4)Glc(a1-4)[Glc(a1-4)Glc(a1-6)Man(b1-6)]Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc,Morchella_esculenta,Morchella,Morchellaceae,Pezizales,Pezizomycetes,Ascomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S0141813018363177
22702,Gal(a1-2)[GlcNAc(a1-4)GlcNAc(a1-6)]Gal(a1-3)[Glc(b1-6)Glc(a1-4)Glc(b1-2)][Gal(a1-6)Man(a1-6)]Man(a1-3)[Gal(a1-6)Man(a1-6)][Gal(a1-2)]Man(a1-3)[Gal(a1-6)Man(a1-6)][Gal(a1-2)]Man(a1-2)Gal,Morchella_importuna,Morchella,Morchellaceae,Pezizales,Pezizomycetes,Ascomycota,Fungi,Eukarya,https://www.sciencedirect.com/science/article/pii/S014181301933020X
22703,"Gal(a1-6)Glc(b1-3)2,5-Anhydro-Tal6P",Morganella_morganii,Morganella,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25498024/
22704,Gal(a1-6)Glc(b1-3)GalN6PEtN(a1-4)[LDManHep(a1-2)]GalA(a1-3)[Glc6PEtN(b1-2)][LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Ara4N(b1-8)]Kdo,Morganella_morganii,Morganella,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25498024/
22705,GalN(a1-3)Gal(b1-3)GalNAcGro,Morganella_morganii,Morganella,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
22706,LDManHep(a1-2)D-4dThrHexA4en(a1-3)[Glc6PEtN(b1-6)][LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)][Ara4N(b1-8)]Kdo(a2-6)GlcN(b1-6)GlcN1P,Morganella_morganii,Morganella,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/25498024/
22707,[GalN(a1-3)]Gal2PCho(b1-3)GalNAc3PGro(b1-4)Gal2PCho,Morganella_morganii,Morganella,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/23911414/
22708,[GalN(a1-3)]Gal2PCho(b1-3)GalNAc3PGro6Ac(b1-4)Gal2PCho,Morganella_morganii,Morganella,Morganellaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/23911414/
22709,Glc(b1-2)[Rha(a1-6)]Glc,Morinda_morindoides,Morinda,Rubiaceae,Gentianales,Dicotyledons,Angiosperms,Plantae,Eukarya,
22710,Glc(b1-4)Rha,Moringa_oleifera,Moringa,Moringaceae,Brassicales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26428271/
22711,GlcN2Lau3Lau4P(b1-6)GlcN1P2Lau3Lau,Moritella_oceanus,Moritella,Moritellaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/36196535/
22712,GlcNAc(b1-4)[GlcA(a1-3)]Fuc(a1-3)GlcNAc,Moritella_viscosa,Moritella,Moritellaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,https://pubmed.ncbi.nlm.nih.gov/31210256/
22713,Man(b1-2)[Man(b1-3)Man(b1-4)]Man(b1-2)Man(b1-2)[Man(b1-6)Glc(b1-4)]Man(b1-2)Man,Mortierella_hepiali,Mortierella,Mortierellaceae,Mortierellales,Mortierellomycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23333909/
22714,Man2Ac(a1-2)Glc(b1-4)Glc(b1-4)Glc(a1-2)Glc(a1-2)Gal(a1-2)Gal(b1-?)Man2Ac,Morus_alba,Morus,Moraceae,Rosales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/35441628/
22715,GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc,Mucor_circinelloides,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24722226/
22716,Man2Me(a1-2)Man(a1-2)Man,Mucor_circinelloides,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,
22717,ManOMe(a1-2)Man(a1-2)Man,Mucor_circinelloides,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,
22718,[Man(a1-3)Man(a1-2)Man(a1-2)]Man(a1-6)Man,Mucor_circinelloides,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29720523/
22719,Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(b1-6)Gal1Cer,Mucor_hiemalis,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/15155728/
22720,Gal(a1-6)Gal(a1-6)Gal(b1-6)Gal1Cer,Mucor_hiemalis,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/15155728/
22721,Gal(a1-6)Gal(b1-6)Gal1Cer,Mucor_hiemalis,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/15155728/
22722,Gal(b1-6)Gal1Cer,Mucor_hiemalis,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/15155728/
22723,Gal1Cer,Mucor_hiemalis,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23563544/
22724,Glc1Cer,Mucor_hiemalis,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/23563544/
22725,GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Mucor_hiemalis,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27131291/
22726,ManOMe(a1-2)Man(a1-2)Man,Mucor_hiemalis,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,
22727,GlcN(b1-4)GlcN(b1-4)GlcN,Mucor_indicus,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/31086077/
22728,Glc(a1-6)Glc(a1-2)Fruf,Mucor_javanicus,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,
22729,ManOMe(a1-2)Man(a1-2)Man,Mucor_racemosus,Mucor,Mucoraceae,Mucorales,Mucormycotina,Zygomycota,Fungi,Eukarya,
22730,Man(a1-3)Man(a1-6)[Xyl(b1-2)][Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Mucuna_pruriens,Mucuna,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17006651/
22731,Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc,Mucuna_pruriens,Mucuna,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17006651/
22732,Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Mucuna_pruriens,Mucuna,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17006651/
22733,Xyl(b1-2)[Man(a1-6)]Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,Mucuna_pruriens,Mucuna,Fabaceae,Fabales,Dicotyledons,Angiosperms,Plantae,Eukarya,https://pubmed.ncbi.nlm.nih.gov/17006651/
22734,Neu5Ac(a2-3)Gal(b1-4)Glc1Cer,Mugil_cephalus,Mugil,Mugilidae,Mugiliformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10521534/
22735,Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Mugil_cephalus,Mugil,Mugilidae,Mugiliformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/3680292/
22736,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Mugil_cephalus,Mugil,Mugilidae,Mugiliformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/6746635/
22737,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc1Cer,Mugil_cephalus,Mugil,Mugilidae,Mugiliformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/3680292/
22738,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)[GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Mugil_cephalus,Mugil,Mugilidae,Mugiliformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/3680292/
22739,Neu5Ac9Ac(a2-3)Gal(b1-4)Glc1Cer,Mugil_cephalus,Mugil,Mugilidae,Mugiliformes,Actinopterygii,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10521534/
22740,Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Muntiacus_muntjak,Muntiacus,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9930895/
22741,Neu5Ac(a2-3)Gal(b1-3)GalNAc,MurineHepatitis_Virus,Betacoronavirus,Coronaviridae,Nidovirales,Pisoniviricetes,Pisuviricota,Orthornavirae,Virus,https://pubmed.ncbi.nlm.nih.gov/6325180/
22742,Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc,MurineHepatitis_Virus,Betacoronavirus,Coronaviridae,Nidovirales,Pisoniviricetes,Pisuviricota,Orthornavirae,Virus,https://pubmed.ncbi.nlm.nih.gov/6325180/
22743,Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac9Ac(a2-6)]GalNAc,MurineHepatitis_Virus,Betacoronavirus,Coronaviridae,Nidovirales,Pisoniviricetes,Pisuviricota,Orthornavirae,Virus,https://pubmed.ncbi.nlm.nih.gov/6325180/
22744,Neu5Ac9Ac(a2-3)Gal(b1-3)GalNAc,MurineHepatitis_Virus,Betacoronavirus,Coronaviridae,Nidovirales,Pisoniviricetes,Pisuviricota,Orthornavirae,Virus,https://pubmed.ncbi.nlm.nih.gov/6325180/
22745,Neu5Ac9Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc,MurineHepatitis_Virus,Betacoronavirus,Coronaviridae,Nidovirales,Pisoniviricetes,Pisuviricota,Orthornavirae,Virus,https://pubmed.ncbi.nlm.nih.gov/6325180/
22746,Neu5Ac9Ac(a2-3)Gal(b1-3)[Neu5Ac9Ac(a2-6)]GalNAc,MurineHepatitis_Virus,Betacoronavirus,Coronaviridae,Nidovirales,Pisoniviricetes,Pisuviricota,Orthornavirae,Virus,https://pubmed.ncbi.nlm.nih.gov/6325180/
22747,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22748,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22749,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22750,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22751,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22752,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22753,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22754,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22755,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22756,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22757,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22758,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22759,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22760,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22761,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22762,Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22763,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22764,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(b1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22765,Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22766,Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22767,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22768,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22769,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22770,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22771,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22772,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22773,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22774,Man(a1-2)Man(a1-3)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22775,Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22776,Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22777,Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22778,Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22779,Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22780,Man(a1-?)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
22781,Neu5Ac(a2-3)Gal(b1-3)GalNAc,MurineLeukemia_Virus,Gammaretrovirus,Retroviridae,Ortervirales,Revtraviricetes,Artverviricota,Pararnavirae,Virus,
